ID,vis_AHA_bl-1sek_1,verb_AHA_bl-1sek_1,GV1,vis_AHA_bl-1sek_2,verb_AHA_bl-1sek_2,GV2,vis_AHA_bl-1sek_3,verb_AHA_bl-1sek_3,GV3,vis_AHA_bl-1sek_4,verb_AHA_bl-1sek_4,GV4
sub-06,0.10951868560103,0.0866670657909795,-0.024591720954938,-0.154101318488376,-0.14220745347102,-0.0277507317794539,-0.138899049851837,-0.195979500476065,-0.0193121736233399,0.209781994415192,-0.168641208662877,-0.0192229813484921
sub-12,0.146511795421981,0.313647293274455,0.0302794054339104,0.144628822714629,0.262569141988658,-0.0304375610272774,0.0913229541677543,0.317518863342752,0.011326370278709,0.259979427158692,0.193828394845813,0.0378578168624826
sub-13,-0.0880092369056994,0.081473922229607,0.0313614238764005,0.0685301425238993,0.0300812660155655,0.0198941718914208,-0.099096704360367,-0.107303612735512,-0.0181743426818105,0.210747051387618,0.124114867872535,0.0375467315371083
sub-14,-0.0767019833697284,-0.0898616876503385,-0.0117521745021101,0.05602680910973,-0.0693963974816029,-0.0163893498278368,0.0962879532176993,0.128720899048453,-0.010472975157037,-0.126030153345321,-0.336402171518506,-0.0374720855615824
sub-16,0.144452685448535,0.0961237217302256,-0.0226461479391743,0.180608391578682,0.20848131012869,-0.0245492002431679,0.251098310043739,0.231995037246017,0.0189867408497919,0.0504358836748258,0.274946569214883,0.00287074981623018
sub-17,0.0746309526571505,0.113850025899845,-0.022803009850822,0.11536356520636,0.0851066475640041,-0.00628418837045305,-0.144984767808436,-0.0721759968043215,-0.0123615078768626,-0.10592197879195,-0.14501509007033,-0.0260836202600411
sub-19,0.131027351815468,-0.0830889972675529,-0.0129605176013784,0.197966445338295,-0.0941746019956805,-0.0170220799619221,-0.0262779507939258,-0.137874532779435,-0.00850263646171803,0.136805172949452,0.0284876750560873,0.0138879057320292
sub-20,0.185210965759988,0.0370094492869907,-0.0152319317904621,0.171307179860126,-0.128156417173084,-0.00576805459144375,-0.021385916268713,0.0349957905430961,-0.0239779136720131,0.0534372316251899,0.1291027517585,-0.00654918700386073
sub-21,0.207919627208581,0.183107193784002,-0.0179537359812501,-0.0350176024395599,0.163557128821633,-0.0220099895785936,0.274084311093611,0.0900855827865318,-0.0124642000296694,0.142791242470761,0.209231383254616,0.0370051720829921
sub-22,0.143636344000604,0.114644983695598,-0.025507173654966,0.0533811320117961,0.145482139394693,-0.024391742770554,-0.130517684444382,-0.150835550164358,-0.015051363490239,0.28132245075464,0.164242250339983,-0.0142153019293565
sub-23,0.163120032872257,0.0994670685201024,0.00699151926116912,0.365263858196573,0.187704958573906,0.0100168397799086,-0.0621148328472762,-0.0985142332586284,0.0226895808228141,0.135592796160861,-0.219287187083491,0.0116371931106029
sub-24,0.0865429653098746,-0.194583255062432,-0.0177966860128964,0.172900563627601,0.0960067552200651,0.0239474287637537,0.206436484146027,0.273951466459045,-0.0240154083242022,0.117555592162487,-0.14964015272504,-0.0175710492776274
