ID,vis_AHA_bl-1sek_1,verb_AHA_bl-1sek_1,GV1,vis_AHA_bl-1sek_2,verb_AHA_bl-1sek_2,GV2,vis_AHA_bl-1sek_3,verb_AHA_bl-1sek_3,GV3,vis_AHA_bl-1sek_4,verb_AHA_bl-1sek_4,GV4
sub-06,-0.175366427820021,0.21324211065888,-0.0518361917830928,-0.150486712057081,-0.284197117711232,-0.0457665741892689,-0.201732218687512,0.239039211121805,-0.0221059189480732,0.452659784896115,0.261800350524611,-0.0314049514972023
sub-12,0.232066624116485,0.304069233554256,-0.0474574443438043,0.199301701479388,0.252018228230165,-0.058741734236343,-0.237663829210039,0.263134009697043,-0.0441612029588805,0.551481736405189,0.116158880878386,-0.0394978568151966
sub-13,0.157616401919951,-0.0630332405119054,0.0190882464271078,0.324822086696846,0.16743973544183,0.0249463192773892,0.224542925943485,0.184595802305638,0.0210583924243058,0.358943449387249,0.221880905386812,-0.0198596778275214
sub-14,0.11381873001439,-0.0845366099210707,-0.0457645288157653,0.196478225093541,-0.0434634162488084,-0.0252858938073622,0.0802681380442675,0.250463668453766,-0.0235990725116636,-0.159424975182129,-0.314178293961731,-0.0533058968038407
sub-16,0.33712639688658,0.134695590566427,-0.0164840273792662,0.418012536612,0.331185707057601,-0.0392807837878644,0.214452316305048,0.258716321595021,-0.0361431953922979,0.130902694802863,0.368300445711411,-0.0191685187482288
sub-17,-0.050912434009656,-0.115989742777999,-0.0456991687888165,-0.235403429682032,0.0569317266186394,-0.0242697170246557,0.272376712425029,-0.0790754300998419,-0.0174826324028446,-0.244844911507284,-0.144174822868818,-0.0445082266632459
sub-19,0.117618123942,-0.0559723951394187,-0.035583907409307,0.17729093824836,0.0677878691004481,-0.0394355522959714,0.0975441407785814,0.0755846940382547,-0.0210851870160405,-0.132704881562459,-0.109991443688783,-0.00767626778430758
sub-20,0.402378048304182,0.320258363217587,-0.0643169145494172,0.494752341723591,0.251844964107231,-0.0277444983781934,0.336562649008143,0.127851741215679,-0.040625698592606,0.395420030565711,0.159186096024782,-0.030630450140809
sub-21,0.0933614044622827,0.30344004824506,-0.048081713722435,0.0648219881582705,0.299458196035257,-0.0389021752201977,0.351573063769381,0.232919281216286,-0.0552361214399013,0.207256753663724,0.212788643555171,0.0496433484094285
sub-22,0.309648232817185,-0.0943480943147576,-0.0569777900139569,0.284499505873508,0.196082664156718,-0.036668150684452,-0.353635709669372,-0.414640236641031,-0.0416991604098036,0.405187117314786,0.449960848740264,-0.0462718176635244
sub-23,0.38378272967476,0.469089633008422,0.0420710684372126,0.657711098215471,0.356748966226777,-0.0341516957646543,0.120322408466303,-0.200433523933004,-0.0316266614540515,0.469429426947066,-0.258537200438051,0.0534599676817586
sub-24,0.208977368740449,0.126030102348445,-0.0321626524657369,0.266958327431187,0.228069296755761,-0.0315990088068526,0.36322251928042,0.23334281074861,-0.0260113703530361,0.118142977034004,-0.146910185878061,-0.0307185894780158
sub-25,0.120178765297933,0.151038281688913,-0.046050382998942,0.196364288822169,0.107863681398066,-0.026743522819407,0.21179731407545,-0.0360826445502958,-0.0218650353361619,0.19510358032388,0.155542225981908,0.0128776241432594
sub-26,-0.0916509328719398,-0.0798132809571071,-0.0205571699129305,0.137281601696837,-0.0862950102308592,-0.024683175558863,0.157956926327251,-0.113956148705011,-0.021945449566772,0.158672268395082,-0.139555836973723,-0.0226842588427843
sub-28,0.183332453571898,0.193899199292388,-0.0295353971931935,0.144363602328695,0.0745407885908705,-0.0250617411869099,-0.182240204132454,-0.0900930032028953,-0.0313306250689643,0.250633314478234,0.170782490272695,-0.0386558429299295
sub-29,0.318572526834249,0.177157033508427,-0.0644916321643162,0.358936716049119,0.22704013953712,-0.0290708211467648,0.275628083873525,0.161727265562328,-0.0313559146724108,0.281698214218692,0.200519574038308,-0.0388944968908583
sub-31,0.29536076548958,0.17447087730967,-0.0408054175321916,0.39280786038358,0.155337801687873,-0.0297693733746392,-0.222271534498951,0.0919379704626566,-0.0123144159325709,-0.111307986937205,0.251495046704512,-0.0262670553630618
sub-32,0.31695588034049,-0.064302027320625,-0.0239474729340835,0.202561538738635,-0.298391013120149,-0.033833892029791,0.299117058800184,0.186327697687258,0.0273083948068211,0.321138793783118,0.0973073498723111,-0.0226226333615326
sub-33,0.247718274945032,0.259995060224951,-0.0239164165289837,-0.27549623049343,0.205089435202312,-0.0651622513660948,0.14363880749919,0.215255796491833,-0.0453261050303781,0.366019389224534,0.0566207697470405,-0.0383154690485311
sub-34,0.21666726063888,0.203707766892069,0.0327770163406935,0.127019117368401,-0.0291906367771925,0.0445353428433656,0.385970202596627,0.112569797421449,0.0227541851863531,0.19099047144272,0.21412094367192,0.0286148754544312
sub-35,0.197087267679983,0.0709149882317585,-0.0724022713210199,-0.204143430034569,-0.159120411907409,-0.0181481270443677,-0.285015355981575,0.12117738449001,-0.0178542191123026,0.129608108005209,-0.102031424650496,-0.0406372360564917
sub-37,0.137640406006069,-0.0908730388892341,-0.0251991074504767,-0.138896375818983,-0.177052627621509,-0.0409860637873103,0.248937418293553,0.0686645811063092,-0.00939041912462559,0.0549518038935174,-0.144712893887525,-0.0191866253581704
sub-38,0.100284182071871,-0.172391290308206,-0.0291729866931205,0.200748998475305,0.110130256142598,-0.0296820253592655,0.131094922171173,-0.0729476558830875,-0.0454076786402011,0.475361144669367,-0.105536223225782,-0.0193449654538697
sub-40,0.280760335274217,-0.185646592040858,-0.0815054111821181,0.0919073981466049,-0.180575389831183,-0.0547476707169999,-0.11163917985212,-0.220907672140118,-0.0356144589961223,0.107211355697989,-0.276043849654771,-0.0514026422722252
sub-41,0.326887340847286,0.121246727566221,-0.0153380591883902,0.225527058728242,-0.0909235457681157,0.00887475266191875,0.167789831595226,-0.189384336832542,-0.0123550839606217,-0.154972867685069,0.135404854406461,-0.020688238423003
sub-42,0.48468092686713,0.284115916772572,0.0156408128582756,0.397157790869989,0.375779594856504,0.0588466400652354,0.451802538603961,0.411397829559211,0.0262478191280571,0.382889949474885,-0.345709658903043,-0.00576250328505277
sub-44,0.401640981866685,0.249485281925499,-0.0424191360686967,0.0931771621423449,0.258568517280148,-0.048894054455244,0.129858342595145,0.326671927004368,-0.0708059676925324,0.354515255846224,0.419375156903289,-0.0558732538165701
sub-45,0.293881137031573,-0.235286780867422,-0.0522980497815211,0.192346027275903,-0.159535246637378,-0.0459892808613581,0.180105550981624,0.171543649268658,-0.0303211998950872,0.25427978034522,-0.150913039934617,-0.052886642968899
sub-46,0.103754358514749,0.163133704690829,-0.055723706625313,0.181549321848669,0.130464192080394,-0.0216626486991265,0.118352747073124,-0.0568293307280811,-0.0282402093229782,0.143095273999474,-0.0753159634705963,-0.0233946450132295
sub-47,0.0840206132675397,0.259301002821412,-0.0500333313855245,0.142198456067533,0.24451485411802,0.0298176876976505,0.413206459452026,0.253515833807379,0.0394698919787536,0.502634109689974,0.176867678619507,0.0383470534324768
sub-48,0.108659958710787,0.0343621425417963,-0.0134413263152867,0.114641023504772,0.132253190019466,-0.0309383611263593,0.320758484129326,0.260762246951127,0.0388369643424119,0.388696811354155,0.196389652173898,0.0197954776802433
