ID,vis_HIInsight_1,vis_LOInsight_1,verb_cov_1,GV1,vis_HIInsight_2,vis_LOInsight_2,verb_cov_2,GV2,vis_HIInsight_3,vis_LOInsight_3,verb_cov_3,GV3,vis_HIInsight_4,vis_LOInsight_4,verb_cov_4,GV4
sub-06,-3.3599766975642e-13,-0.174184270736479,0.161611708956138,0.0143669133017936,4.5090219570253e-13,0.139305705321322,0.0718159602028027,-0.00846072134944484,3.64759731462226e-13,0.272720992359481,-0.169235943341847,0.0114295151638306,-1.22486832485393e-13,0.158198962931047,-0.111295334220949,-0.0220328385201378
sub-12,0.362589700085413,-0.141611801551414,0.0992017536385218,-0.0439170762051291,0.144462982408386,-0.127353049001567,0.169778732590112,-0.0278936887689617,0.275755688082443,-0.101949483928158,0.146107409742285,-0.0306192985903337,0.198768403963027,0.565421778340516,-0.070201091204657,-0.0273449589201585
sub-13,0.14966998569682,-0.077308881666806,-0.042153452831109,-0.0172099133557492,0.144751484519677,-0.142441543770147,-0.0998901796837774,-0.031329637506688,0.177817180037363,0.142216629670239,0.16641282364846,0.0286695465880249,0.154656322470349,0.297042922976958,-0.0320143563001117,0.0137924743311301
sub-14,0.0615678107035991,-0.113712934543358,-0.092595916087055,-0.015734715001643,0.126516769017373,0.164421566352611,-0.0875254984938624,-0.0200817802779855,0.187877640003647,-0.166034474043893,0.15782841108923,-0.00669279994824802,-0.163325155642681,-0.19304342451537,-0.256298691227268,-0.0413102235610089
sub-16,0.151564640861025,0.179653704484218,-0.0511078271357424,-0.0122103282626105,0.223921180922986,0.297513305515334,0.08700438667315,-0.0201448558768204,3.5615887447669e-14,0.118772666454272,0.06466874830461,-0.0276041460943814,9.87960909097713e-15,0.215915889497468,0.1932841885992,-0.0119961535225419
sub-17,0.355398267958359,-0.213102108944139,-0.0935229520936409,-0.0361238406764717,0.201089590017168,-0.224120760988536,0.0411963291617438,-0.0252918460441084,-0.163984421316723,-0.0990553337760821,-0.258764880005988,-0.0263103896062005,-0.226142308407067,-0.159282459750572,-0.168821801764784,-0.0144386219458483
sub-19,0.096706492556935,-0.113195851420315,-0.0963195708117485,-0.0406192329719686,0.240389081405459,0.119034765372293,0.0762190684802619,-0.0280806376502438,0.0850135679199875,0.115015443594738,-0.0618426089208362,-0.0210550269821121,-0.109293621717519,-0.113327117003679,-0.111759880364364,-0.0131916807852463
sub-20,0.291757878027136,0.152009014409312,-0.12403691066287,-0.0576207702514206,0.3704050550002,0.0873651707311163,0.119180966788782,-0.0154380334726496,-0.0643528451014948,0.116766355120963,0.0292675915636782,-0.0231909445421538,0.156676224148318,0.233724049184881,0.115747999259506,-0.0378640612435747
sub-21,0.406528674645606,0.169635723486628,0.090935141414012,-0.0215221674274553,-0.146508040093685,0.0906862214763774,0.20808520634202,-0.0141416091091943,0.245492573867167,0.228605321041739,-0.0823631187317326,-0.0421868893760664,0.236674243202528,-0.12851463778057,0.139098587813629,-0.0243678365008587
sub-22,0.314997918986715,0.0510444596703466,-0.0976464962079142,0.0167428227272443,0.464933865629634,0.0745845537904299,-0.0765041183242364,-0.0368348969897475,-0.191183770662504,0.140014623074601,-0.095974558793142,-0.0443959780025179,0.331833095370276,0.242868043088073,0.250436612101962,0.0185579926721661
sub-23,6.54054925725527e-12,0.094504146581397,0.162854629682499,-0.0307478923288755,-1.8677680195546e-11,0.140998399539103,0.110385945651743,-0.0277114641325392,-2.31213555835115e-12,-0.0657154047447307,0.0970013159602595,0.0302592374010743,6.28693326056022e-13,0.153630365836064,0.0554970988201731,-0.0231774592691313
