ID,vis_HIInsight_1,vis_LOInsight_1,verb_cov_1,GV1,vis_HIInsight_2,vis_LOInsight_2,verb_cov_2,GV2,vis_HIInsight_3,vis_LOInsight_3,verb_cov_3,GV3,vis_HIInsight_4,vis_LOInsight_4,verb_cov_4,GV4
sub-06,5.45625065884447e-13,0.105325630718007,0.0921149464051386,0.00570396001387265,1.29061445540434e-13,0.154091570065928,0.0782375688666177,-0.019050735620341,8.77628546516461e-13,0.142034703175414,-0.170330293536909,0.0139422108049712,2.60475700038317e-14,0.140442368646188,-0.083664924224205,0.010141633095309
sub-12,0.310025326392658,-0.268245054616489,0.123687499352562,-0.0242779001885264,0.117636649504423,-0.202027298818035,-0.0682558600729333,-0.0217812107499359,0.310067816893649,0.137778825347642,0.128298388987818,-0.0276650483434878,0.1359821350019,0.354445376509729,-0.0682786760304548,-0.0486542854864054
sub-13,0.127645581019712,0.0862168889587973,-0.0583386071589647,-0.00313660697594752,0.0842999927220781,-0.156122185107291,-0.0855472654543838,-0.00485726125116971,0.22400713786197,0.147136160700851,0.136899739694714,0.0306308929586943,0.1649778356392,0.367739843656006,0.292225061701451,0.0516959960285668
sub-14,0.132192476108388,-0.139976751999182,-0.13902811217296,-0.0238451541158206,0.126785650658014,-0.133089017043869,-0.0857194999065014,-0.0134574090746302,0.189400834014531,0.125128652045696,0.118179741130157,-0.0216740239281719,-0.189685171965534,-0.257112266634156,-0.169873655132224,-0.0259273323507448
sub-16,-0.0640360116872696,0.107167044445784,0.137080900519407,-0.0157972673785632,0.176144958129754,0.240790418965326,-0.0792721525063214,-0.0259797241071013,-6.18047578621574e-14,0.132291130628012,0.109797398395926,-0.0278959279738119,-3.86500332529622e-14,0.215192209251182,-0.0777190355568964,-0.0220661699857685
sub-17,0.462947379527664,-0.22350091661372,0.0611191237152931,-0.00681850073549822,0.235166592710435,-0.273218090017155,0.176844893062904,-0.0202256656692309,0.201800114664189,0.113761143590281,-0.258389416355389,-0.0371002609832885,-0.133406273243623,-0.100423278027947,0.0913200346922013,-0.0084943415236194
sub-19,0.233804945121734,0.0857954808809465,0.0796707990332164,0.0194715216833736,0.187594752159687,0.223022157952595,-0.111103381836338,-0.0203013329378311,0.0851897665129372,0.00995349970316051,0.0754354266325111,0.00455007434748538,0.0495284346146357,0.150177355691569,-0.0241848339517986,-0.00872471519284557
sub-20,0.0727064055194589,0.126410515469927,-0.134478814941407,-0.0258216174716799,0.225263410342394,0.106334604700825,0.0756250639272715,-0.0195178479525328,0.147713435583721,0.160080557287872,0.122065443423986,-0.035637300487638,0.203793657654019,0.12834034172303,-0.0520801423192607,-0.0275712524740775
sub-21,0.310992919598516,0.119609639350785,0.056685834887743,-0.0105182452356798,0.206649668554821,0.196512933676891,0.174918337701085,-0.0124646849542209,0.217601507556283,0.212045884554611,-0.0469553996126936,-0.039641475718609,0.22684054893429,0.119982631419464,0.0418926214859065,-0.0154241139489532
sub-22,0.291005682045719,0.199351332592425,0.140931893393207,-0.0257601459478154,0.439606421784053,0.060440759519717,0.0790926504214439,-0.0273121759331469,0.182661641631786,0.296815484798723,-0.157307975656601,-0.0295412715658493,0.269833263734062,0.206669361252212,0.125876832869787,-0.0200212609367981
