ID,vis_LOInsight_1,vis_HIInsight_1,verb_cov_1,GV1,vis_LOInsight_2,vis_HIInsight_2,verb_cov_2,GV2,vis_LOInsight_3,vis_HIInsight_3,verb_cov_3,GV3,vis_LOInsight_4,vis_HIInsight_4,verb_cov_4,GV4
sub-06,0.0809700680249176,0.20559039903351,0.0588473992919393,-0.0224724246647589,-0.0839833257005618,0.192042642981787,-0.0976696667519899,-0.0260389332265719,-0.12790153487847,0.255280041266008,-0.155973725342521,-0.0122369785588222,0.174978906417781,0.0818506177205251,-0.162172357925226,-0.0197855600026959
sub-12,-0.247781198756597,0.250941567166526,0.259603848037932,0.0282937546880478,-0.152705307386493,0.146786463297434,0.232505363039376,-0.0283051671854388,-0.182402956856739,0.196916337956629,0.210361487096503,0.00912841873076397,0.278578811595854,0.133558136240757,0.166028750076928,0.0333613485427947
sub-13,-0.0758023785225613,0.192120387692574,0.0995461525555187,0.0299145006164497,-0.12555301567737,0.135687512475521,0.0393685853107906,0.0217882924848357,-0.151974567747256,0.132329547915329,-0.126127748260002,-0.0165486156786876,0.210587591222149,0.137704815459673,0.119558946710353,0.039187396981764
sub-14,-0.133174753267373,-0.0672754192106468,-0.0848237488759154,-0.0122069831031959,-0.305870457693778,0.112948964881941,-0.0575724318246223,-0.0154966969520163,-0.127608611126029,0.187380721691029,0.110179138804432,-0.0106705159445841,-0.251199341208455,0.167293099665679,-0.263103944690812,-0.0385332876808613
sub-16,-1.18762299001674e-12,0.11588787009337,0.0729411114038411,-0.0191967162038369,-0.445583372993434,0.193173257987826,-0.159173303775038,-0.0256688700217241,0.233713255888109,0.358360194999275,0.195565699791546,0.0178046941968783,0.207186993815987,0.148526436180983,0.260655296185008,0.00340623907152298
sub-17,0.0970596216546617,0.127680754892408,0.0998376038786483,-0.0256537981095085,0.251684171194782,0.169482751214228,-0.0929265731451391,-0.00658836399235832,0.10547771857363,0.158850542782339,-0.0814192729946247,-0.0135989582691688,0.188635759597861,-0.158677143180713,-0.154885104527935,-0.0286730037988862
sub-19,0.164634711357225,0.166841325868629,-0.0692263923489144,-0.00871074084486783,0.209190522694607,0.218235787520311,-0.128943331131282,-0.0182326806711597,-0.10017112443744,0.164176601363613,-0.146847206368551,-0.00601050015316727,0.111597719307843,0.183659345510105,-0.033686144944901,0.014436212810794
sub-20,0.0803737911790892,0.250649816215526,0.0230915455656455,-0.0122747432187343,0.0615037295760032,0.254883599940574,-0.114392125809475,-0.00658476234092562,-0.0364965636464401,0.0679461957939586,0.0559892446964885,-0.0225692177538839,0.118242979244447,0.0801448019067098,0.115206667162746,-0.00981565027057084
sub-21,-0.179668321507158,0.353815018792272,0.16834199108148,-0.0169655676007907,-0.230548413259797,0.0992719799658684,0.123497469310829,-0.0245732987163566,0.298819046698186,0.309934665895515,0.115049380384017,-0.0102295830642329,0.110780653890161,0.21123468375519,0.142844128297986,0.0395151492469225
sub-22,0.104126560044751,-0.135778113869448,-0.116801665789078,-0.0261686563808805,-0.188256753664759,0.171874932355063,0.151898834685329,-0.025561252428635,0.125133396556623,0.0454439620777385,-0.141149969901645,-0.0161608553726878,0.26215808759223,0.320496000229108,0.163040052083619,-0.0135905793330205
