ID,vis_noRem_1,vis_RemnoI_1,vis_RemI_1,verb_cov_1,GV1,vis_noRem_2,vis_RemnoI_2,vis_RemI_2,verb_cov_2,GV2,vis_noRem_3,vis_RemnoI_3,vis_RemI_3,verb_cov_3,GV3,vis_noRem_4,vis_RemnoI_4,vis_RemI_4,verb_cov_4,GV4
sub-29,0.476337612884162,0.341362728148491,0.437154247944715,0.169320605591213,-0.0636374476793856,0.236873039440062,0.310475693494927,0.362840454310395,0.24933460421806,-0.0247597620022489,-3.24561124455716e-13,0.223100290682479,0.365149983809352,0.145514117921619,-0.0312434775281335,0.392625846797508,0.374734579441182,0.285006543902216,0.199392414112259,-0.0347792824572818
sub-31,0.213774895246221,0.168529386317177,0.439637311371066,0.144283893169401,-0.0373958396558525,0.174273573480719,0.212618665641362,0.706369656612782,0.164838761502915,-0.0213025875541022,0.166902610503142,-0.158744748750596,0.252770747166288,0.0169155595914823,-0.0129000445766194,-0.170806308204214,0.499910312004722,0.37128574087249,0.196136624556978,0.0299558740416451
sub-32,0.307413261573103,0.387905287654525,0.263173353274893,-0.0651141522500956,-0.0249776249197883,0.157205719000845,0.295669922457793,0.190789157769635,-0.243152428672581,-0.0321703456621243,0.188866994983566,0.273557212032531,0.328706153601565,0.192273162105692,0.032855803382337,0.340006176945938,0.54605416872204,0.167730528611992,0.0834776258629728,-0.0209496312672487
sub-33,-0.151190677293668,2.0654876807312e-10,0.389236123913515,0.198341322447432,-0.024727862679599,0.20947050268331,-0.885061107357935,-0.327249699022249,0.271838652099703,-0.0549087583652952,0.16581621780878,-3.11911386517941e-13,0.111841478554181,0.163058536937604,-0.0500352986921156,0.16520363614627,0.439843616381408,0.153425045231183,0.0900826269964317,-0.03496282310615
sub-34,0.204856651314966,0.523240648365007,0.197495201580952,0.138067939235115,0.0318694948178725,0.159363654192613,0.326689192269992,0.218468985617616,-0.109460265806982,0.0426966601132573,0.370828303124446,-1.99156140014896e-12,0.375893609098164,0.134291508651035,0.0273968580297873,0.200251990007019,0.309893720298598,0.120622469683462,0.212655040660401,0.0265557430447911
sub-35,-0.16562673228876,0.354400593073184,0.248528633691385,0.0915945425243482,-0.0685346151828931,-0.0902592603765712,-0.138050753412148,-0.227774767427787,-0.134775572656025,-0.0180609135695539,-0.340545337938076,-0.402137752162421,-0.135081216767211,-0.125845477904054,-0.0230413866121923,0.650743800009293,0.197933070208649,0.165792147373544,-0.0992251417034378,-0.0419381944978182
sub-37,0.192264215536145,1.79337532563668e-12,0.441428977536301,-0.0390822571249147,-0.0223599987925085,0.281427501372293,0.193279586853252,-0.153628937751708,-0.134688795013276,-0.0394324798964628,-0.135239780225214,0.380623363805307,0.4796175831249,0.0644157871827097,-0.0100599482503043,-0.254638806516115,0.1896496462668,-0.139892189405104,-0.171088780907599,-0.0229504715175438
sub-38,0.0579786815318019,0.391934356263105,0.289191574497541,-0.12354388119029,-0.0284197333628063,0.280698219224199,0.398308166905488,0.210017814527624,-0.0450041285314279,-0.0297233132950031,0.249408237506513,-0.125388028260011,0.306761980874435,-0.0735953004482366,-0.0440592363638386,0.195559756759687,1.48117331328733e-13,0.354154673333261,-0.109771123832001,-0.0207308510459312
sub-40,0.204383466355911,0.420429147245784,0.424076528433701,-0.0982538214297062,-0.0799787519217777,0.207671977417765,0.44694216312982,0.264184220429524,-0.217820356145239,-0.0509270085128878,0.177795831477912,-0.113426359587512,0.108558185840323,-0.157324175565067,-0.0340724433603724,0.1704828733673,0.0846050269756125,0.169177483184826,-0.161658260259622,-0.0517406768049725
sub-41,0.194710088725121,0.0912824886156511,0.409270746022713,0.155447251627764,0.0133718909011402,0.350878084300065,0.274799621051575,0.209685311615046,-0.115620884800285,-0.00823949177460862,-0.226520156555769,-0.397371877370748,0.251231139092393,0.150194914038131,-0.0136010988724725,0.215438924917137,0.270539487533366,0.190399151347292,0.117879941878102,-0.0246737471758306
sub-42,0.389140447272419,0.34405844674041,0.996929800741634,0.276354744848515,0.0150874383395225,0.238127429647131,0.64354789086339,0.355405997686945,0.378847799796411,0.0588330019506954,0.264468392943897,1.26615475046849,0.694559996600496,0.347124079304698,0.0301862744847799,0.262028547980558,0.567519450343213,0.138299662756077,-0.283194290883583,-0.00377312465962415
sub-44,0.340363203182316,0.157057740982073,0.335968194585228,0.20505570855055,-0.043965834444826,0.245779884687935,-0.226885788834935,0.23436661766525,0.374436099321688,0.0432994845302621,-0.32383695385061,0.254304823514043,0.269396352765656,0.334347532377844,-0.0611532111488187,0.663638378877281,5.09739259035703e-13,0.0870417576849729,0.415930086140409,-0.0567934452471726
sub-46,0.218642931800689,-0.242994969371265,-0.252351535933146,0.134204671817892,-0.0555945259264148,0.152244267283366,0.258415656076004,0.292298688833015,0.09474741768877,-0.0180812558564451,0.121162761988886,0.390630656915531,0.331271666143425,-0.0312055484944714,-0.0211165704361878,0.0804287123163753,0.143390635316295,0.123727777818122,-0.0612930019107974,-0.0174449071276031
sub-47,-0.215265913903869,0.151911810429918,0.317887298932663,0.199442530263804,-0.0508186918747823,0.0792967692423839,0.111362504355622,0.22427659825793,0.253456854706375,0.0297255689448699,0.214448933905673,-0.26117334145488,0.489735429259052,0.24006461178504,0.032976797882043,0.225316985913628,0.973416492580284,0.520566397819917,0.106937510079231,0.0398642158514652
sub-48,-0.347598431092541,0.260773390715549,0.18292765185565,0.126894141459752,-0.00536707820032373,0.112157680263796,-0.244412596911469,0.115695177736348,0.136648758486403,-0.0296826807250565,0.301895138823403,0.438302579194008,0.255596531560076,0.20374720517283,0.0387126794766081,0.43339534707626,0.3099673219185,0.143693108841519,-0.131237649700038,-0.0157558492941398
