ID,vis_HIinsight_1,vis_LOinsight_1,verb_cov_1,GV1,vis_HIinsight_2,vis_LOinsight_2,verb_cov_2,GV2,vis_HIinsight_3,vis_LOinsight_3,verb_cov_3,GV3,vis_HIinsight_4,vis_LOinsight_4,verb_cov_4,GV4
sub-23,-4.26262051589528e-13,-0.0442506104850721,-0.0341621342512409,-0.0182476840498131,-2.49721087318534e-12,0.0857263658051809,0.110293654572271,-0.0136386140828715,8.4641224960693e-13,0.0635737049471606,0.05666137560006,-0.0141274116952513,-8.45636735205265e-13,0.0390760978593355,0.094908300158369,-0.0174103803523078
sub-24,-0.089252323782504,0.1082147062816,-0.0674514191798199,0.0141947921088592,0.123693251178634,0.130891847046185,-0.0425064853127009,-0.0257064413732883,0.134882478917526,0.140404816398406,0.104471543486185,-0.0121548012578925,0.126074707266209,0.135379659706587,-0.0906395400593331,-0.0251806621496108
sub-25,-0.0472069833968215,0.0976409932722092,0.144595503003363,-0.0156769534311114,0.0832686932586553,0.179951977325247,0.207204209346399,-0.0119830904712433,0.0615562465040197,0.153839880816084,0.0902821856468025,-0.0228567625870324,0.0418850127560761,0.269268568329406,0.180075496478758,0.0212175051194322
sub-26,-0.151182762576363,0.031110395068734,-0.099084917768765,-0.0200123084027274,0.0530951034168073,0.107322040726602,-0.0414874843864722,-0.0045238911446408,0.0750834571125331,-0.110401400319116,-0.0178795654727544,-0.0207031622687938,0.136665940520435,0.0645157468809448,0.0218789562184558,-0.00471457220337281
sub-27,-0.100178452433253,0.0634140670409271,0.0876204468825958,-0.02782952873283,-0.0293043536726877,0.132516934617107,-0.0587489777249422,-0.0129622603657506,-0.0742353630126648,0.111498322716524,0.0270556614194063,-0.0141412772277857,0.13331293169135,0.0587414020204247,0.0868881892951759,0.0138386851895282
sub-28,-0.0505766869835816,0.0814698364798973,-0.159335366163197,-0.0106584933879821,0.145787126088917,0.0793985611417809,-0.114511801339809,-0.0219895438424389,-0.0291977194722781,0.114087183409856,-0.0674585753131378,-0.0142433989128376,0.108604574287379,0.085302140163939,-0.118834893435136,-0.0221321968189591
sub-29,0.1660886076922,0.0764563568367522,0.0969685652327447,-0.0150024756200852,0.0753434759143521,0.0914006850978799,0.0825946417069117,0.00661422635718794,-0.0850818863233993,-0.118376995559616,0.109952022312298,0.0152628865569289,0.129991173608307,0.0621909529217734,-0.0484118204577143,-0.0111045116265188
sub-31,0.074180424945271,0.110121238239316,-0.0267509058183235,-0.0297931307254151,0.0711396446491412,0.0960405781214279,-0.0489047548459736,-0.0194904931551479,0.0897477531187306,0.0721752128946138,-0.0653554936442538,-0.019742874202176,0.096633281728537,-0.190404080838791,0.148393307727605,0.0146095994597188
sub-32,0.0477997663636806,0.066631963718972,-0.173193024075325,-0.0295258133225487,0.196811099733823,0.212035648968337,-0.0995636305135037,-0.0250829807330728,0.0997619030168349,-0.0695814417698888,-0.0495093183586393,0.0101485615719537,-0.0441621581594026,0.0636908596596931,-0.0588760390653277,-0.0172499009901079
sub-33,0.0583424843002995,-0.0694267032563633,0.0450826868748244,-0.0225351713853878,0.0419795864366168,0.260519356946721,0.0876260173536059,-0.0275507966341712,0.093601672246965,-0.0921170151072646,0.0660186022918102,-0.0163358325886255,0.216900131007617,0.181127466296115,0.182502338585937,-0.0377530987564963
sub-34,0.0870875050002335,0.168526156853509,0.0988828102586162,0.0187539352730837,0.150364194812537,0.28582737767681,0.238643590964433,0.0314039587258093,0.167012785197679,0.207581803728891,0.188833744493448,0.0261007546468038,0.0843385752542431,-0.109556151857015,0.0895682939713679,-0.00847389205867696
sub-35,0.327264426101234,0.178559130196732,0.158059720455522,-0.0197655762496498,0.40548214922194,0.0683081330974041,0.10573413840909,-0.00736545342948493,-0.0953559533584438,-0.135151303235027,-0.0698882103961221,0.00214573691348246,0.0661083996025326,0.0644049893132517,0.0664846760578433,-0.0145160488871621
sub-37,-0.0935244583232409,-0.216374235873382,-0.0575342734120922,0.0115901907140658,0.217419825584359,-0.238002866774953,-0.0588744144120457,-0.00935209407387289,0.233603661355055,-0.151791076187979,0.0476637874516114,-0.018712868574328,0.13703310860678,-0.0538267867304895,-0.0974366101728242,-0.0143377704173066
sub-38,-0.122634806619151,-0.162472603093416,-0.159335637243692,-0.0275065307303933,0.188773199310982,0.151896744767037,-0.0436319652092071,-0.0173105914917727,0.323956200364713,-0.0900460716064593,-0.0747409555392266,-0.0147104332747598,-0.104793771296853,-0.0790741727518945,-0.044454194564943,-0.00853304870239301
sub-40,-0.0843168064294771,0.131966417293336,-0.173557917388146,-0.0568533180044098,0.137788878398685,0.11512964396879,0.107965165772832,-0.0240476695573259,0.116816369619649,0.0705698428357983,-0.150354187362145,-0.0323276300433518,-0.0423616072762941,0.0344122398849337,0.103247630587633,-0.0220281629067151
sub-41,-0.109679902725029,0.275566797715321,0.0842691986152857,-0.0225266824152745,0.217471432326289,0.170772451523551,-0.0434810568503117,-0.018582847893296,0.097195339830273,-0.144117301441823,0.111738309185171,-0.0139212608453032,0.362859080321685,0.0950090793283279,-0.0206168161201537,-0.0179001605975915
sub-42,-0.0928691129286383,0.199941052013717,0.134972581291804,-0.0287424878145743,-0.0131509299158998,0.0716889765521095,0.189308817581574,0.0196066342383011,0.0577809451177713,0.139553055078488,0.159607847432571,-0.0160325074672665,0.109818372977116,0.34685165900504,-0.137490459945235,-0.0161586405163696
sub-44,0.146909850876119,0.207070556554734,0.0355613970990659,-0.0204458965358517,-0.178579484954789,0.0639301625802189,0.110276219131476,-0.0225254713849741,0.0573468209324025,0.17914851582672,-0.0277101886435573,-0.0158886671910149,0.0582014942937164,0.118938656160018,0.13039349944696,-0.0160481770908996
sub-46,0.130591110834338,-0.0646553913261213,-0.111785062009684,-0.0230940249638301,0.118713774923849,0.0838006294790819,0.0337432280025768,-0.00426377342445357,-0.0842314391747703,-0.0814956400878118,0.0308931457687086,-0.00647189234094679,-0.0205534377397428,0.114668118689523,0.0554142980083088,-0.0102347131412697
sub-47,0.219975528971249,0.0408557440449735,0.0457411050246167,-0.00903442108448818,-0.0963776147002996,0.162833692658414,0.0634492920503857,-0.0298133731279781,0.132932442433713,-0.0149590876465629,0.0500284347201098,0.0141154440846297,0.444812884794011,0.202247479961176,0.101071387161474,-0.0183094214761302
sub-48,0.133119445856028,0.107148061593637,0.0392428793555479,-0.0213036831942085,0.091475039240594,0.0986691966047941,0.0687643739707609,-0.0105352820143729,0.146789815644743,0.04434617811512,0.0452193043219937,-0.0151111263378407,0.0907258645168623,0.092070649182995,-0.057134597794662,-0.0158396621813142
