ID,vis_LOInsight_1,vis_HIInsight_1,verb_cov_1,GV1,vis_LOInsight_2,vis_HIInsight_2,verb_cov_2,GV2,vis_LOInsight_3,vis_HIInsight_3,verb_cov_3,GV3,vis_LOInsight_4,vis_HIInsight_4,verb_cov_4,GV4
sub-06,0.0949389848313169,0.302025013536819,0.1880073438005,0.0146251153691286,-0.074775577900934,0.175866149837843,-0.250737928054361,-0.00633604426223729,-0.160827938412083,0.396678709501403,0.175915616459002,0.00885462053549665,0.202231843728896,0.151379854545326,-0.219985366808024,0.0095182470250022
sub-12,0.137815382529223,0.438491482031823,0.400800605785024,-0.0213052769427515,-0.0500795464715945,0.261105969312302,0.408795799312078,-0.033850613464939,0.342767716971873,0.232399380630279,0.351588662542703,0.0281026931506741,0.326260609197937,0.178777960523189,0.372968760420544,0.0118455459636496
sub-13,-0.136285461506485,0.196338015762554,0.111419710761605,0.0172194990303675,-0.0792498143762078,0.17568250824166,0.187901831619725,0.0309946225310643,-0.185865884662521,0.152770069133195,0.219144168635566,0.0241282351340962,0.300294468149919,0.184677655348966,0.20139150236197,0.02818985870291
sub-14,0.141986601514969,0.240392933855974,0.110204004801396,-0.0312696538792323,-0.249620736482914,0.126219454156908,0.140866291650215,-0.0119310770668702,0.270659123547633,0.245103465320283,0.12440748293328,-0.0238963485639701,-0.766359836140613,0.324276051863475,-0.269156470684177,-0.0366062050346001
sub-16,2.56664308151718e-13,0.123326893154253,0.12612567268643,-0.0218032228530193,-0.361575451067413,0.266313627076649,0.164053043175219,0.0376538958299953,0.20742711905954,0.30205941732281,0.181870689422356,0.0153866073169273,0.288886796733943,-0.113941493622289,0.265784261548435,-0.0218408501766334
sub-17,0.41102827395707,0.291639853366807,0.289202332294844,-0.0367108977739054,-0.354946467781626,0.270393961537191,0.194642337061937,-0.0182986749039893,-0.11619874495892,0.0721807065111674,0.354124214933953,0.0176618624993142,0.312741096637584,0.32491452347806,0.329954350949478,-0.0231442733079751
sub-19,0.181155612040829,0.189666440277613,0.112546727333557,0.0201866322131469,0.337104760337239,0.235973684421569,0.0614145695150485,-0.0283058351284914,0.158589015772214,0.148431623214875,0.200862626574505,0.0153327407750742,0.0857815122256561,0.104088449640849,0.160635466874389,-0.0178733053393262
sub-20,0.102636767050136,0.0730963075830956,0.0590013682044538,-0.0213418140428794,-0.184503520198158,0.103482301467624,-0.0760770964563785,-0.0218912427600581,0.123276635589553,0.150046823935446,0.0748243242879335,-0.0167256379275424,0.2178574371018,0.209257978267189,0.194381508037197,-0.0148289673090991
sub-21,0.299138932552965,0.454132131151505,0.379869845894424,0.029059142672174,0.206732471920869,0.251676538784068,0.376682558872041,0.0224075665916568,0.386736794281353,0.22546317757723,0.297834126286717,0.0289913766746371,0.145341640181878,0.304562349617301,0.281441189174889,0.0287578979416258
sub-22,-0.19317479356845,0.214383322058134,0.251729318483872,-0.040084229339432,-0.127863377245966,0.188559480872398,0.225201233634136,-0.0231571400871441,-0.248249592863564,-0.117985093423451,-0.232633739907389,-0.0216275206508522,0.363512921448964,0.38812150753655,0.210288992679009,-0.0164250322648731
sub-23,-0.213685713199697,0.286471727357006,0.0641473106422052,-0.0137462684637489,0.236099565175141,0.129192578449584,0.0909820883252769,-0.0217887239640765,-0.164994843496677,0.25408807924982,0.0253821386083242,-0.0198811507466428,0.283358546247918,0.0943376074209586,0.114043580161241,-0.00977400791350601
sub-24,0.174838697237826,0.0771152732387364,-0.102479993203522,-0.0228771358848935,0.164372525847229,0.238109676174936,0.0773334553519266,-0.0144913617446869,0.362311616797686,0.276123486807143,0.112284929881856,0.0101373517971097,0.239411367011233,0.120860233231697,-0.0951659701448981,-0.0139740576885088
sub-25,0.131122688765856,-0.193659163107234,0.180204127641039,-0.042855394336398,0.345594660385598,0.168043807327028,0.209854309416672,-0.00481801600224263,0.304983628793285,0.139961825918752,0.175425416014433,-0.0220039171649525,0.245923397450226,-0.13201296773679,0.184413609648734,-0.0285275733800518
sub-26,0.0849691965870327,0.201873167338712,-0.0964062321911274,-0.0146963857811209,0.198961514456876,0.146521036426047,0.0598322097068156,-0.0178562171315073,-0.226877113766669,0.0821228966635459,-0.0379703523240486,-0.0297966300304741,0.0904769030528702,0.203061820882103,0.0517715585643389,0.0174203476310565
sub-27,-0.16267633679415,-0.236597048884973,0.163242378387298,-0.0385583630252581,0.113561236795296,0.06606305057894,0.235412491668275,-0.0239317825959218,0.144160305611484,-0.0505567556801493,0.148818122744952,-0.0247224533210864,0.264203730090514,0.244264775337867,0.264587161390853,-0.0128015898190213
sub-28,0.111550793025034,-0.047342066854119,-0.0829045772466791,-0.0187950777226861,0.0374345110743706,-0.0505988165232833,0.0799257226509842,-0.0248805815767757,-0.0599235327060623,0.113842561386091,0.0929319240545596,-0.0177103431386813,0.0103767742542608,0.0840039504765608,0.0804237120803675,-0.0134463413484522
sub-29,0.213115259639573,0.196702378285037,0.167951747941064,-0.038031694243469,0.261609143602191,0.240632445764703,0.273128926286242,-0.020826190693013,0.0693939542639991,0.142779431581639,0.251300317040822,-0.0169013946221111,0.220481442248233,0.238773594653087,0.119104239485083,-0.0255334888020189
sub-31,0.161782194993037,0.149010836606907,-0.160450106046883,-0.0331087797427713,0.307624501824514,0.214980042663003,0.0740301030996886,-0.0206536243740111,0.122102980702021,0.182451703304296,0.24014928514269,-0.015927200985915,-0.192274406944131,0.279339410827825,0.247311068443316,-0.00797264083449042
sub-32,0.197231717882173,0.126712592721141,-0.169980678668856,-0.0175290443326561,0.352898377907928,0.262962682478327,-0.259642423768429,0.0151990272653464,-0.106362984883634,0.155922232885396,-0.180815556871342,0.013186201070884,0.113116105233454,0.121542865401446,-0.0773764390275044,0.00980660992817487
sub-33,-0.0474328033574015,0.112851350243738,0.143091404633538,-0.015991885904075,0.28157940036868,-0.0939012210538879,0.074039814479002,-0.0280044229886219,0.262197627454668,0.294422246000045,0.111264908880026,-0.0304501421200625,0.128990598899054,0.334452517183464,0.205447059414714,-0.034882366757767
