ID,vis_HIinsight_1,vis_LOinsight_1,verb_cov_1,GV1,vis_HIinsight_2,vis_LOinsight_2,verb_cov_2,GV2,vis_HIinsight_3,vis_LOinsight_3,verb_cov_3,GV3,vis_HIinsight_4,vis_LOinsight_4,verb_cov_4,GV4
sub-06,3.85393498327845e-13,0.136837801114024,-0.0408020997347482,0.0045933175102295,-2.42314192350686e-12,0.0184930802613,0.0341174877813417,0.0174480521432278,1.16155198074022e-13,-0.057965464864249,-0.0535597698216277,-0.00759093289341525,1.40141147677397e-13,0.0436117108249698,-0.0927467860887572,-0.0266293175750687
sub-12,-0.0392528657533357,-0.0626547391491711,0.119100654099251,-0.0356582391743641,0.0266819542947778,-0.160494735167715,0.0699133829372578,0.0172107291828002,0.206110056335386,0.156376008603603,0.101428418724089,-0.0123877145031885,0.222687042597216,0.163438282805594,0.0987559340198439,-0.0146833743766119
sub-13,0.108880890825345,-0.0353648369507588,0.12288028603849,-0.0122101670196119,0.13724027530929,0.0529329535449167,-0.0378021444570551,-0.0150668823689132,-0.0309743900775023,0.042947155198229,0.0469996463647753,-0.01103428642641,0.134960894922012,0.0470331398223064,0.0451950788699184,-0.0100871523235524
sub-14,-0.0839009149540113,-0.0948346359775183,-0.0791297548650551,-0.00972973713441572,0.0781982858570568,-0.137288534160398,0.0824867744824905,-0.0150961273912325,0.118198462553131,0.125966479127449,0.0561210724630559,0.0112020781998842,-0.19459406361697,-0.264906627043426,-0.146701731699286,0.0197383950803019
sub-16,0.0698973619023093,0.340134728454715,0.0727548613445417,-0.0103798661528477,0.13063154640828,0.0506950491238943,0.12842624513043,0.0127446600701816,2.72462068527374e-13,0.106797756019443,0.147666517529564,-0.01588745709702,7.32997289775516e-14,0.182017118016084,0.196933652135151,0.0105111030870774
sub-17,0.142289054618206,0.157843357494373,0.16640021031843,0.00770700441891447,0.162384010576773,0.215771165623779,0.134091750705239,-0.0206339568507756,0.17757700389476,-0.131864954390612,0.220100895205648,-0.0125253701537133,0.128022538876194,0.407933648122,0.14855431237443,0.00457469119957571
sub-19,-0.109635554539103,-0.088419111689014,-0.0603156383734316,-0.0162788748378814,0.144728664058344,0.173308986093542,0.0407251078947753,-0.0297524868901417,0.107051070475296,0.0510828301085591,0.0556288429813908,0.0183246714574854,0.178912603527619,0.133145650906449,0.0856126678861797,0.00682531859015313
sub-20,0.0675705126690058,-0.101211728326331,-0.0551694667655422,0.00980410875714845,0.159685188241816,0.158913556879334,0.0946767243959355,0.00708019494015644,0.135894094127009,-0.0813786607239319,0.0248237729653243,-0.0276916735139556,-0.0691821754843361,0.0716920378044843,0.0549171874284688,0.00645711017616267
sub-21,-0.0769066103220449,-0.161008030617225,0.112325678683251,0.0244149466527193,-0.0409176701641377,0.124160530716707,0.073789246957406,-0.0154225011406191,0.141127916033052,0.131554485356021,0.126930029229433,0.0171749903848543,0.138960064019216,0.0623485687429905,0.111741124580185,0.00966775983676015
sub-22,0.219846054311287,0.185768893113829,-0.0970157248786885,-0.0237192183716971,0.234520844963164,0.140483639224512,0.119102359475882,-0.0199010335648911,-0.0598286752656222,0.0769618194179015,-0.0796401701612155,-0.0185152353076436,0.227269246834012,0.262986147775455,0.00697632499519201,-0.0173331563658216
