ID,vis_noRem_1,vis_RemnoI_1,vis_RemI_1,verb_cov_1,GV1,vis_noRem_2,vis_RemnoI_2,vis_RemI_2,verb_cov_2,GV2,vis_noRem_3,vis_RemnoI_3,vis_RemI_3,verb_cov_3,GV3,vis_noRem_4,vis_RemnoI_4,vis_RemI_4,verb_cov_4,GV4
sub-28,0.135997922403744,0.105811142144271,-0.0690394117054969,-0.0363430516064205,-0.0296365453257112,0.077982736260234,-0.106586686932794,0.148375733700915,0.0574984917956079,-0.0396562680479803,0.0959653202801901,0.17990536393805,-0.153919569995943,-0.0907150883508118,-0.0293075510777389,0.144596924673517,-2.11893044116561e-13,0.144729706593484,0.0500089856388551,0.0161698317274869
sub-29,0.333218780460313,0.167842850760954,0.258706446532833,-0.0875656029277009,-0.0164697875021192,-0.0742865701747315,-0.0408610558817593,-0.036218207941141,-0.132247505024175,0.0232186607694025,-3.42169881468911e-14,0.214716536854843,0.271578124877887,0.127074347359607,0.0105792416077198,0.154996099665518,-0.299101488545909,0.142187103948092,0.112371038145422,-0.023687698030254
sub-31,0.122498597112875,0.125186107176364,0.184200290069377,0.104993404088828,-0.0165066244320666,0.0862101403066435,-0.234360654882193,0.406465161698987,0.0642966444462014,-0.0190337260588117,0.118648350815496,0.127876795998343,0.224159602488818,-0.0724692337083784,0.00556331220766858,-0.160513657697426,0.203374888525946,0.172112453974674,0.165011660910798,-0.00999965604883352
sub-32,0.346272478862388,0.355182216352188,0.229862417187964,-0.0695486511937366,-0.0299325993003021,0.129020115253257,0.151839521068455,0.0973995229579665,0.193936309456678,-0.0199712525856642,0.0897007655353937,0.165732446444257,0.156250813866989,-0.105355544828766,-0.0193751902413887,0.219078811675417,0.429464281616865,0.143470711164364,-0.0721120912286116,-0.0298888012250638
sub-33,-0.0974816731251724,1.05238785337348e-10,0.297813354505816,0.089035388055751,-0.020464475549804,-0.229005840781648,-0.728943063271288,-0.389007694325534,-0.160396759773499,-0.0553968833077928,0.113745221361118,-4.39128012382548e-13,-0.118418410146324,0.120726700689532,-0.0195212980492451,0.0988652268767381,0.272958878362519,0.113352902752815,0.0503500055895682,-0.0470987826450298
sub-34,0.108899897487012,0.540413953207185,0.296302881154654,-0.0900253668731029,0.0276086229377438,-0.0530255836088875,0.317124458619171,0.1490923028563,-0.0557010849367985,0.0196511827976202,0.253450181577703,-1.38557996314655e-13,0.246852019023573,0.070068662281548,0.0241220818605757,-0.0823282991031971,0.180229283527649,0.121742673199229,0.118199817541392,0.0137829262758808
sub-35,0.115993729854251,0.279459713764628,0.157885934100867,-0.0113936996675294,-0.0605340273033285,-0.190942172579095,0.04984630818726,-0.160414976195568,-0.127271855895106,-0.0210644632218523,-0.150777922228275,-0.203501232464526,-0.0221996847339117,0.0539183916133662,-0.00895114494400446,0.476881598369092,-0.160833984934981,0.18845592719361,-0.0832286749114392,-0.024802264140058
sub-37,0.0944117303805186,5.22031441150632e-13,0.176158510399773,-0.0543412777392311,0.0131612766492157,0.221104594378224,-0.157812362175459,0.219415720721847,0.0778700772941214,-0.0250038125433887,-0.0766975533898522,-0.201163383270237,0.318235945353983,0.0987945047935767,0.0175802636362762,0.0247339764174845,0.349871693382898,-0.206604165980982,-0.0895295654400473,-0.0170411369564698
sub-38,-0.0939620855856727,0.105004847249043,-0.268300928974571,-0.108924475971311,-0.0315572881645336,0.144820688822805,0.184246994258203,-0.090604842868285,-0.0985802147508799,-0.0156923838727073,-0.156949229645047,0.203014930053982,0.274416113639676,-0.0751004655403218,-0.0190224761791036,-0.0996643158642137,-6.10656520112949e-14,0.260478316073577,0.0644852798496374,0.00927105461665263
sub-40,-0.184759591612368,-0.117459804370186,0.25381486996741,-0.129219702391323,-0.0441078807819198,0.20678457202134,0.24427561885408,0.209894213789012,-0.171408378536509,-0.0126263383278068,0.147983893101582,0.125110667081557,0.0899215810518772,0.0294692728767349,-0.0218984581733703,0.12772500956129,-0.147687484130728,0.123339503489628,-0.0642514662243045,-0.0540232784297987
sub-41,0.172383579091266,0.143827949798402,0.311607719561141,0.0511044501840497,-0.0159746010613035,0.334668261314057,0.24898778192385,0.16978458099114,-0.103056631588493,0.0270382354178962,-0.104507674862762,-0.156008772113185,0.184549806957834,-0.108666878660547,-0.00734419798573675,0.0697319891981872,0.184707573743977,0.0777408662465832,0.0701095208753453,-0.0208127178099169
sub-42,-0.186552423791776,0.208728779636423,0.566563235273327,0.089154230188411,0.0353998750699043,0.212049346449077,0.282995689277912,0.186139538898739,0.138986980461635,-0.019682727846395,0.188945414756692,0.450164048668357,0.330629631192653,0.256496983116224,-0.0182543084315769,-0.0881911291634228,0.264759434537768,-0.126724759446409,-0.146083696821705,0.00760569291687224
sub-44,0.220838273127541,0.123921061690103,0.364857596525271,0.0866345242047105,-0.0507092545542161,0.176315286234932,-0.223141287843156,0.194487634999891,0.364082808270307,-0.0417748508371136,-0.482813400333043,-0.33286562260717,0.0843030836779138,0.15672915288632,-0.0509283319795063,0.174619703025689,-2.32491535705472e-13,0.0856239254477069,-0.198468263950679,-0.0339619707779177
sub-46,0.0959990983830624,0.147478329818064,-0.12422070521679,-0.0381154754184604,-0.0152594070834092,0.146120218596526,0.195611699502013,0.248489602855057,0.056326936575372,-0.0161088064723475,-0.0900703957932543,-0.253378552995668,0.129189142823276,0.0672631348012513,0.0106285843820104,-0.0659619573813859,0.106302484128724,0.0854466731645884,-0.0793307917445515,-0.0094838808876318
sub-47,-0.203430327853284,0.130975186209261,0.0857822965232425,0.36339991802659,-0.0221820874634584,-0.0810285149809035,-0.242877917276459,0.141871490163838,0.0789471126241289,0.0269999748790421,0.0989274881148077,-0.265753262363122,0.225102547996867,0.111510891002245,-0.0222124586139454,0.15563305476977,0.546186300848535,0.374025541442168,0.0972379958601027,-0.026348074709976
sub-48,-0.154753068254477,0.221025651780661,0.160786278339191,0.0385210082010055,-0.0269929123506273,0.175785787463243,-0.0533085920765534,0.148780968117911,0.0363132805694351,-0.0247342172839012,0.338021680859413,0.442549536654837,0.187761813810576,0.158382244979081,0.0136800316590665,0.442447529962081,0.203970178254826,0.140717944575881,0.0397290256368093,-0.0292473505207375
